Writing this to a file.
NOT jumping at x:256, y:228, r:256, startY:0 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
